Date,Return1,Return2,rsi2,macd2,obv2,rsi1,macd1,obv1,Hedge Ratio,Half Life,Spread,ADF,Hedge Ratio Long,Half Life Long,Spread Long,ADF Long
2024-07-16 18:30:00+00:00,-0.0017998977101720826,0.00014509517732363975,61.771910956982296,0.26509748450585846,19944557,65.09692356496942,0.5104048122082929,13479224,1.6111927002925046,0.4302074981062834,-1.9847520925526763,0.0115227587854913,1.5992102059645694,0.4334309385812549,-2.050947106652164,0.786164672442237
2024-07-16 19:30:00+00:00,0.0019796751371483623,0.001594327549435448,63.04865937724573,0.29209057081797596,20305726,66.66231562202901,0.5602830712181941,13615639,1.6109726151005583,0.43026627148263374,-2.0856748810249353,0.9094576530193981,1.599520775083571,0.43334678195957166,-2.1286804212351176,0.7985958277079823
2024-07-17 13:30:00+00:00,0.014369479580276234,0.007215038196419776,68.24085590886962,0.3497963726771047,20414786,75.36861924511109,0.721409584131834,13678482,1.611304244051327,0.43017771666582016,-3.247905629256757,0.9958151771661862,1.599999504717487,0.4332171219530063,-3.3197291215420313,0.9724921693813968
2024-07-17 14:30:00+00:00,0.0006644188230682246,-0.0020149601360328617,65.46699824068229,0.379853145071408,20308780,75.68717120573433,0.8454103843841239,13758029,1.6118905260491683,0.43002125104543354,-2.720625825377066,0.9934989743142472,1.6005929229698157,0.43305650713102445,-3.194413440906278,0.9848744539966349
2024-07-17 15:30:00+00:00,-0.000575790616275107,0.000720032023251882,65.9985263423986,0.40306132642272985,20394339,74.78449976993913,0.9277423221974317,13679911,1.6123995831530056,0.4298854873210237,-2.199966459140983,0.9804156818649254,1.6010516960616767,0.43293241702624163,-2.8671755051139023,0.9788231465628683
2024-07-17 16:30:00+00:00,-0.0033282331015023203,-0.0014406928632375582,63.88061015270449,0.4086739967661259,20283506,69.62553840904741,0.9517603096899308,13625599,1.6125701022357106,0.4298400296513915,-1.6650199212548669,0.32432233953530076,1.6013918546207457,0.43284045598202564,-2.4255041051970267,0.953697433267069
2024-07-17 17:30:00+00:00,0.003416853454031532,0.005750468951243981,68.26727858197258,0.4403230881677871,20447234,71.7780903243697,0.9904439710464317,13686273,1.6124799887894723,0.429864051261999,-1.6134578131329695,0.9381454417521612,1.6016351670980327,0.4327747010050006,-2.4088250959662156,0.9614989031757548
2024-07-17 18:30:00+00:00,0.0009741033081862582,0.0007164207868592953,68.77768113205335,0.4640896967403023,20652998,72.380344666439,1.0182395496182153,13754787,1.6121634406069278,0.42994845503939577,-1.5206040321175216,0.0023617621703292883,1.601871283190658,0.4327109099423474,-2.3460432024448212,0.9636117889129291
2024-07-17 19:30:00+00:00,-0.0006197679834407666,-0.002007448249949917,65.59595245071009,0.4662534450603175,20317378,71.33707974629044,1.0228288215660513,13575180,1.6118890704419515,0.43002163937366766,-1.393304484740156,0.9155274912076088,1.6021488321643809,0.43263594907319336,-2.247349552288915,0.965752231120473
2024-07-18 13:30:00+00:00,0.008641991300817331,0.008717463189554131,71.73212526592593,0.5112962772472258,20440815,76.45395322956297,1.0929445334477776,13630961,1.6120213650094262,0.4299863485716842,-1.7109143353915353,0.9620982246421301,1.6024754668428751,0.43254776431963265,-2.5623029631254117,0.9859807013965144
2024-07-18 14:30:00+00:00,0.011176216854975607,0.010615059874221622,77.13248502495338,0.6005885671116573,20578506,81.17979041853192,1.2375314521201233,13771232,1.6121663626820433,0.42994767575153164,-2.0571180588304654,0.9829028625920373,1.6027971890229862,0.4324609409768591,-2.9395238998983664,0.9957494595763963
2024-07-18 15:30:00+00:00,-0.0030000781477150795,-0.005081177031144968,70.19993660856665,0.6349846023094585,20408905,76.71076498235001,1.3091874140766038,13604198,1.6125244213813716,0.4298522064962958,-1.752242674445513,0.5039796496352325,1.603194915993254,0.43235365434683176,-2.6647224202948547,0.9932815207714822
2024-07-18 16:30:00+00:00,-0.0009148161423606638,0.0003537159341755469,70.39891739548975,0.656691194887145,20586835,75.35122834375898,1.3420328827678674,13529735,1.6133128000630157,0.4296421503212961,-1.5133003098763005,0.9569993146580973,1.6035410144579152,0.4322603377839182,-2.434149216534914,0.9892440906411823
2024-07-18 17:30:00+00:00,-0.011572982742653615,-0.007168959201857561,61.4706184542772,0.6259294429886069,20473851,60.769550114903986,1.247173569103893,13424969,1.6139434744872825,0.42947426072659967,-0.7351028470379618,0.21811074737320735,1.603826128502206,0.4321834943587477,-1.7125063891817567,0.9353539186578972
2024-07-18 18:30:00+00:00,-0.007079702595106596,-0.003854180365724602,57.2872418848279,0.5731564538918406,20150001,53.954802482987645,1.0948228825419903,13354014,1.6142994835389939,0.4293795467495125,-0.23647721748726794,0.30589422427097845,1.6040060145134556,0.43213502585911323,-1.2715261809362037,0.753367384769326
2024-07-18 19:30:00+00:00,0.003015023707265918,0.002285767596772459,59.06509993015461,0.5380422223302617,20581006,56.202757164627734,0.9901060185798798,13524799,1.614901048208955,0.4292195991381001,-0.34989042957375766,0.2614551933650227,1.604321194316184,0.432050129996187,-1.380147604225989,0.8607272100959477
2024-07-19 13:30:00+00:00,-0.0013290350926107308,0.0005706264665716887,59.51874699345816,0.5075904931735948,20732049,54.92867134751147,0.8848136983846757,13464401,1.6154164962527333,0.42908264349648056,-0.14845006987401715,0.3412500807315081,1.6045565782001094,0.43198674947160426,-1.2338731579762827,0.8421677757151966
2024-07-19 14:30:00+00:00,-0.00448737612400496,-0.002070085627312146,57.05055034577208,0.46638050137961784,20656725,50.75695614348087,0.7519516871512906,13423847,1.6154905337455554,0.4290629787553543,0.28634389570271496,0.2663674860385413,1.604681434982728,0.4319531375194142,-0.9484719469674375,0.7649174586887926
2024-07-19 15:30:00+00:00,0.004886251865096725,0.005344748275118327,61.497388451946556,0.45869312317773847,20754477,54.78464782509627,0.6831625475170711,13463977,1.6152681498703785,0.4291220504877588,0.08565481440521373,0.15572616976048886,1.604810110674806,0.4319185029738404,-1.1139746182522785,0.7914528728096313
2024-07-19 16:30:00+00:00,-0.004663683273172126,-0.00455905763429687,56.15444211692508,0.4219159352765729,20630833,50.53557013459631,0.5796021306678085,13431715,1.6151869915701083,0.4291436125832981,0.5047297407164334,0.2972707381235879,1.6049491993742653,0.43188107189323394,-0.8861501311994106,0.7219452457791097
2024-07-19 17:30:00+00:00,-0.0007125162974812582,0.00042827868569705885,56.53567972233915,0.39068680538024125,20807101,49.900497644309766,0.4854785956173657,13389045,1.614946416330604,0.42920754122287086,0.7329793064743504,0.24285736064633967,1.605099236190748,0.4318407017655403,-0.8011706597351795,0.6767091935249298
2024-07-19 18:30:00+00:00,0.00391280898522961,0.003985771979171382,60.026827298425744,0.3840875281098164,21011623,53.37147320554166,0.4413018668851407,13450894,1.6146163314203839,0.4292952864846729,0.5111816605754003,0.5016267976942922,1.605304637806072,0.431785446971144,-0.9412894827168632,0.6515550487171496
2024-07-19 19:30:00+00:00,-0.0002662889334619223,-0.003129655678377752,56.20752228544447,0.3570065659467758,20600385,53.10134843937997,0.39926832361101106,13286862,1.6144120578098917,0.4293496057631454,0.4603076188611267,0.0008419139854400537,1.605553762419628,0.4317184492877692,-0.9809860320053214,0.6545629686732528
2024-07-22 13:30:00+00:00,0.006195231439514615,0.005120930034743232,60.62641608450641,0.36043883441179503,20745224,58.39308241078228,0.4176262063915175,13371051,1.6141819330517158,0.4294108157000032,-0.10436196305272105,0.1874361816281846,1.6058496355007157,0.4316389064308732,-1.245512993404348,0.6793038371221409
2024-07-22 14:30:00+00:00,0.004489660676568086,0.004247428413361121,63.89581329003362,0.38295162733602695,20843718,61.77702270237876,0.46793382107392745,13457975,1.6140936532435464,0.4294343015146954,-0.48345708396493603,0.0670274175384458,1.6061423815255143,0.4315602330981354,-1.40746449528163,0.7166387946399451
2024-07-22 15:30:00+00:00,-0.004577846205513936,-0.0009894650023625218,62.58984445298284,0.3906417130617825,20763020,56.712386018229324,0.4605348260525943,13415578,1.6137374854046547,0.4295290819164025,0.30093558445682855,0.16700057752759356,1.6063628578355071,0.431501000648089,-1.0797368464609591,0.7153404721786252
2024-07-22 16:30:00+00:00,0.0030835535716642326,0.0028245262918611402,64.803396029395,0.40816973270896995,20837642,59.14047675256539,0.47740973870304515,13448546,1.612925829471663,0.42974522938044557,-0.05616709376017334,3.285893206392543e-25,1.606568956257995,0.4314456456163681,-1.1903239398405028,0.5308150825816011
2024-07-22 17:30:00+00:00,-0.0011001827383338991,-0.0019763843070972342,62.03620030613455,0.40608235361762013,20779726,57.891527428610026,0.4752187473186069,13418446,1.612002304924523,0.429991432668826,-0.009639743766088608,0.9975157829334981,1.6068323952945027,0.43137491040744436,-1.1368344528084315,0.7511472265191548
2024-07-22 18:30:00+00:00,0.00013208048141066797,0.0012709733975340143,63.12627352383882,0.4069990271771644,20911830,58.006129944966574,0.469283092874619,13526290,1.6110885067962735,0.4302353208007806,0.044870482898503504,1.7839020976048986e-07,1.607051828272478,0.43131600883404814,-1.0826202894694255,0.6361789159125381
2024-07-22 19:30:00+00:00,-0.0007927446940678706,0.002677789444554435,65.3858247711721,0.4182359430732845,21204205,57.00367819385099,0.4521055008389112,13314214,1.610065901260794,0.43050857733038295,0.3705762340182756,0.07282858315598727,1.6072252388639796,0.4312694722550999,-0.9242930533355717,0.5617195521436802
2024-07-23 13:30:00+00:00,0.0005285662836884697,0.0019684959146459846,66.99088273459182,0.4334416154644316,21375834,57.53061553834562,0.4382812040510231,13349919,1.6090961470895522,0.43076803198719554,0.3979397316084948,0.0005311805669504225,1.6073716728562697,0.43123018295341464,-0.8825047128240227,0.4633224997018513
2024-07-23 14:30:00+00:00,-0.00202780195983987,-0.0007026354692856174,65.81698631719738,0.43642653853135016,21205222,54.75999922759996,0.4041076985609635,13322194,1.6080231723923997,0.4310554676452133,0.6724925337934627,0.0005620744681058454,1.607403164385487,0.4312217344831075,-0.7299944541012333,0.5486275489121379
2024-07-23 15:30:00+00:00,-0.003890665544654226,-0.0019698808994101924,62.51400790691926,0.422623589184127,21100255,49.817388703361395,0.33762906739190157,13285339,1.6067373906944813,0.43140041712749694,1.133278450605619,0.5732252743753116,1.6074702474433675,0.43120373870830564,-0.47492612197779305,0.5962643973335989
2024-07-23 16:30:00+00:00,-0.0021730223730624942,-0.003810018532176329,56.61331228365615,0.3854548956425674,20945530,47.25945242049217,0.2621526664079852,13250247,1.6055639505947432,0.431715709799778,1.1490004272142895,0.06061377791351182,1.60756142617945,0.43117928140841705,-0.4009119537923897,0.7747562360285509
2024-07-23 17:30:00+00:00,0.003943377319652441,0.0029646252514226035,59.79223196758341,0.368693539684557,21171282,52.07297162321355,0.23552979039335753,13288403,1.60440171482431,0.43202844658879486,0.630798913588584,0.014217890056824327,1.6077030654662685,0.43114129434026904,-0.5977308115725134,0.7622211954256936
2024-07-23 18:30:00+00:00,0.0023850251824883983,0.0025341460640690983,62.33936276658699,0.36571878611684383,21293880,54.77024897628527,0.23352550532290195,13351557,1.6030937745188325,0.4323809321560075,0.27897632336136163,0.004807621955381952,1.60786136804967,0.43109884616528243,-0.6887014172216621,0.755565504659254
